timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1659015660513,8,GET TOKEN-13,200,OK,Thread Group 1-153,text,true,,1389,387,303,303,http://localhost/dist/app.min.js,8,0,0
1659015660517,6,GET TOKEN-14,200,OK,Thread Group 1-153,text,true,,909,399,303,303,http://localhost/dist/accountSwitcher.min.js,6,0,0
1659015645803,14806,LOGIN,302,Found,Thread Group 1-46,text,true,,1216,626,303,303,http://localhost/login,14806,0,0
1659015646134,14827,GET TOKEN,200,OK,Thread Group 1-154,text,true,,894673,5989,303,303,http://localhost/login,14435,0,0
1659015646134,14438,GET TOKEN-0,200,OK,Thread Group 1-154,text,true,,59938,325,303,303,http://localhost/login,14435,0,0
1659015660573,15,GET TOKEN-1,200,OK,Thread Group 1-154,bin,true,,110571,390,303,303,http://localhost/static/favicon.ico,8,0,1
1659015660573,148,GET TOKEN-2,200,OK,Thread Group 1-154,text,true,,85089,381,303,303,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css,137,0,72
1659015660573,148,GET TOKEN-3,200,OK,Thread Group 1-154,text,true,,186579,770,303,303,http://localhost/dist/style.min.css,6,0,0
1659015660573,17,GET TOKEN-0,200,OK,,text,true,,182430,390,0,0,http://localhost/dist/style.min.css,6,0,0
1659015660590,131,GET TOKEN-1,200,OK,ResDownload-Thread-8,text,true,,4149,380,0,0,https://fonts.googleapis.com/css2?family=Poppins:wght@300;400;500&display=swap,131,0,73
1659015660573,137,GET TOKEN-4,200,OK,Thread Group 1-154,text,true,,11624,369,303,303,https://cdn.datatables.net/1.12.1/css/dataTables.bootstrap4.min.css,137,0,72
1659015660573,148,GET TOKEN-5,200,OK,Thread Group 1-154,text,true,,17504,374,303,303,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css,148,0,72
1659015660573,283,GET TOKEN-6,200,OK,Thread Group 1-154,text,true,,72830,350,303,303,https://code.jquery.com/jquery-3.6.0.slim.min.js,148,0,89
1659015660588,151,GET TOKEN-7,200,OK,Thread Group 1-154,text,true,,85421,378,303,303,https://cdn.jsdelivr.net/npm/bootstrap@4.5.3/dist/js/bootstrap.bundle.min.js,133,0,75
1659015660710,193,GET TOKEN-8,200,OK,Thread Group 1-154,text,true,,90623,367,303,303,https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js,156,0,103
1659015660721,240,GET TOKEN-9,200,OK,Thread Group 1-154,text,true,,91004,363,303,303,https://cdn.datatables.net/1.12.1/js/jquery.dataTables.min.js,230,0,136
1659015660721,213,GET TOKEN-10,200,OK,Thread Group 1-154,text,true,,5242,367,303,303,https://cdn.datatables.net/1.12.1/js/dataTables.bootstrap4.min.js,213,0,136
1659015660721,230,GET TOKEN-11,200,OK,Thread Group 1-154,text,true,,74432,372,303,303,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js,212,0,136
1659015660739,5,GET TOKEN-12,200,OK,Thread Group 1-154,text,true,,1518,397,303,303,http://localhost/static/js/sb-admin.min.js,5,0,1
1659015660744,3,GET TOKEN-13,200,OK,Thread Group 1-154,text,true,,1389,387,303,303,http://localhost/dist/app.min.js,3,0,0
1659015660747,2,GET TOKEN-14,200,OK,Thread Group 1-154,text,true,,909,399,303,303,http://localhost/dist/accountSwitcher.min.js,2,0,0
1659015645869,15108,LOGIN,302,Found,Thread Group 1-47,text,true,,1216,656,303,303,http://localhost/login,15108,0,0
1659015646198,14821,GET TOKEN,200,OK,Thread Group 1-155,text,true,,894686,5989,303,303,http://localhost/login,14508,0,1
1659015646198,14510,GET TOKEN-0,200,OK,Thread Group 1-155,text,true,,59949,325,303,303,http://localhost/login,14508,0,1
1659015660709,16,GET TOKEN-1,200,OK,Thread Group 1-155,bin,true,,110571,390,303,303,http://localhost/static/favicon.ico,9,0,1
1659015660709,195,GET TOKEN-2,200,OK,Thread Group 1-155,text,true,,85093,381,303,303,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css,194,0,104
1659015660709,197,GET TOKEN-3,200,OK,Thread Group 1-155,text,true,,186579,770,303,303,http://localhost/dist/style.min.css,5,0,0
1659015660709,16,GET TOKEN-0,200,OK,,text,true,,182430,390,0,0,http://localhost/dist/style.min.css,5,0,0
1659015660725,181,GET TOKEN-1,200,OK,ResDownload-Thread-36,text,true,,4149,380,0,0,https://fonts.googleapis.com/css2?family=Poppins:wght@300;400;500&display=swap,181,0,132
1659015660709,157,GET TOKEN-4,200,OK,Thread Group 1-155,text,true,,11624,369,303,303,https://cdn.datatables.net/1.12.1/css/dataTables.bootstrap4.min.css,157,0,103
1659015660709,226,GET TOKEN-5,200,OK,Thread Group 1-155,text,true,,17504,374,303,303,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css,226,0,148
1659015660709,292,GET TOKEN-6,200,OK,Thread Group 1-155,text,true,,72830,350,303,303,https://code.jquery.com/jquery-3.6.0.slim.min.js,251,0,157
1659015660725,226,GET TOKEN-7,200,OK,Thread Group 1-155,text,true,,85413,378,303,303,https://cdn.jsdelivr.net/npm/bootstrap@4.5.3/dist/js/bootstrap.bundle.min.js,208,0,132
1659015660866,127,GET TOKEN-8,200,OK,Thread Group 1-155,text,true,,90625,367,303,303,https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js,125,0,96
1659015660905,112,GET TOKEN-9,200,OK,Thread Group 1-155,text,true,,91004,363,303,303,https://cdn.datatables.net/1.12.1/js/jquery.dataTables.min.js,99,0,68
1659015660906,111,GET TOKEN-10,200,OK,Thread Group 1-155,text,true,,5242,367,303,303,https://cdn.datatables.net/1.12.1/js/dataTables.bootstrap4.min.js,111,0,85
1659015660935,84,GET TOKEN-11,200,OK,Thread Group 1-155,text,true,,74436,372,303,303,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js,83,0,56
1659015660951,4,GET TOKEN-12,200,OK,Thread Group 1-155,text,true,,1518,397,303,303,http://localhost/static/js/sb-admin.min.js,4,0,0
1659015660956,2,GET TOKEN-13,200,OK,Thread Group 1-155,text,true,,1389,387,303,303,http://localhost/dist/app.min.js,2,0,0
1659015660959,2,GET TOKEN-14,200,OK,Thread Group 1-155,text,true,,909,399,303,303,http://localhost/dist/accountSwitcher.min.js,2,0,0
1659015646260,14850,GET TOKEN,200,OK,Thread Group 1-156,text,true,,894676,5989,303,303,http://localhost/login,14570,0,0
1659015646260,14571,GET TOKEN-0,200,OK,Thread Group 1-156,text,true,,59958,325,303,303,http://localhost/login,14570,0,0
1659015660832,14,GET TOKEN-1,200,OK,Thread Group 1-156,bin,true,,110571,390,303,303,http://localhost/static/favicon.ico,11,0,1
1659015660832,162,GET TOKEN-2,200,OK,Thread Group 1-156,text,true,,85088,381,303,303,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css,159,0,130
1659015660832,161,GET TOKEN-3,200,OK,Thread Group 1-156,text,true,,186579,770,303,303,http://localhost/dist/style.min.css,5,0,0
1659015660832,13,GET TOKEN-0,200,OK,,text,true,,182430,390,0,0,http://localhost/dist/style.min.css,5,0,0
1659015660845,148,GET TOKEN-1,200,OK,ResDownload-Thread-3,text,true,,4149,380,0,0,https://fonts.googleapis.com/css2?family=Poppins:wght@300;400;500&display=swap,148,0,118
1659015660832,160,GET TOKEN-4,200,OK,Thread Group 1-156,text,true,,11624,369,303,303,https://cdn.datatables.net/1.12.1/css/dataTables.bootstrap4.min.css,159,0,131
1659015660832,169,GET TOKEN-5,200,OK,Thread Group 1-156,text,true,,17498,374,303,303,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css,162,0,130
1659015660832,219,GET TOKEN-6,200,OK,Thread Group 1-156,text,true,,72830,350,303,303,https://code.jquery.com/jquery-3.6.0.slim.min.js,172,0,140
1659015660847,157,GET TOKEN-7,200,OK,Thread Group 1-156,text,true,,85413,378,303,303,https://cdn.jsdelivr.net/npm/bootstrap@4.5.3/dist/js/bootstrap.bundle.min.js,154,0,115
1659015660993,78,GET TOKEN-8,200,OK,Thread Group 1-156,text,true,,90621,367,303,303,https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js,58,0,26
1659015660993,80,GET TOKEN-9,200,OK,Thread Group 1-156,text,true,,91004,363,303,303,https://cdn.datatables.net/1.12.1/js/jquery.dataTables.min.js,78,0,27
1659015660995,88,GET TOKEN-10,200,OK,Thread Group 1-156,text,true,,5242,367,303,303,https://cdn.datatables.net/1.12.1/js/dataTables.bootstrap4.min.js,88,0,57
1659015661001,109,GET TOKEN-11,200,OK,Thread Group 1-156,text,true,,74432,372,303,303,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js,108,0,83
1659015661004,5,GET TOKEN-12,200,OK,Thread Group 1-156,text,true,,1518,397,303,303,http://localhost/static/js/sb-admin.min.js,5,0,0
1659015661009,3,GET TOKEN-13,200,OK,Thread Group 1-156,text,true,,1389,387,303,303,http://localhost/dist/app.min.js,3,0,0
1659015661013,2,GET TOKEN-14,200,OK,Thread Group 1-156,text,true,,909,399,303,303,http://localhost/dist/accountSwitcher.min.js,2,0,0
1659015646322,14986,GET TOKEN,200,OK,Thread Group 1-157,text,true,,894688,5989,303,303,http://localhost/login,14799,0,1
1659015646322,14799,GET TOKEN-0,200,OK,Thread Group 1-157,text,true,,59945,325,303,303,http://localhost/login,14799,0,1
1659015661122,9,GET TOKEN-1,200,OK,Thread Group 1-157,bin,true,,110571,390,303,303,http://localhost/static/favicon.ico,4,0,0
1659015661122,107,GET TOKEN-2,200,OK,Thread Group 1-157,text,true,,85099,381,303,303,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css,97,0,61
1659015661122,97,GET TOKEN-3,200,OK,Thread Group 1-157,text,true,,186579,770,303,303,http://localhost/dist/style.min.css,7,0,0
1659015661122,14,GET TOKEN-0,200,OK,,text,true,,182430,390,0,0,http://localhost/dist/style.min.css,7,0,0
1659015661136,83,GET TOKEN-1,200,OK,ResDownload-Thread-3,text,true,,4149,380,0,0,https://fonts.googleapis.com/css2?family=Poppins:wght@300;400;500&display=swap,83,0,56
1659015661122,82,GET TOKEN-4,200,OK,Thread Group 1-157,text,true,,11624,369,303,303,https://cdn.datatables.net/1.12.1/css/dataTables.bootstrap4.min.css,82,0,50
1659015661122,71,GET TOKEN-5,200,OK,Thread Group 1-157,text,true,,17502,374,303,303,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css,70,0,50
1659015661122,129,GET TOKEN-6,200,OK,Thread Group 1-157,text,true,,72830,350,303,303,https://code.jquery.com/jquery-3.6.0.slim.min.js,97,0,69
1659015661131,88,GET TOKEN-7,200,OK,Thread Group 1-157,text,true,,85417,378,303,303,https://cdn.jsdelivr.net/npm/bootstrap@4.5.3/dist/js/bootstrap.bundle.min.js,85,0,41
1659015661193,90,GET TOKEN-8,200,OK,Thread Group 1-157,text,true,,90633,367,303,303,https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js,75,0,58
1659015661204,84,GET TOKEN-9,200,OK,Thread Group 1-157,text,true,,91004,363,303,303,https://cdn.datatables.net/1.12.1/js/jquery.dataTables.min.js,79,0,55
1659015661219,85,GET TOKEN-10,200,OK,Thread Group 1-157,text,true,,5242,367,303,303,https://cdn.datatables.net/1.12.1/js/dataTables.bootstrap4.min.js,85,0,50
1659015661219,89,GET TOKEN-11,200,OK,Thread Group 1-157,text,true,,74426,372,303,303,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js,85,0,50
1659015661229,4,GET TOKEN-12,200,OK,Thread Group 1-157,text,true,,1518,397,303,303,http://localhost/static/js/sb-admin.min.js,4,0,0
1659015661234,2,GET TOKEN-13,200,OK,Thread Group 1-157,text,true,,1389,387,303,303,http://localhost/dist/app.min.js,2,0,0
1659015661236,3,GET TOKEN-14,200,OK,Thread Group 1-157,text,true,,909,399,303,303,http://localhost/dist/accountSwitcher.min.js,3,0,0
1659015646027,15551,LOGIN,302,Found,Thread Group 1-48,text,true,,1216,642,303,303,http://localhost/login,15551,0,0
1659015646123,15596,LOGIN,302,Found,Thread Group 1-49,text,true,,1216,649,303,303,http://localhost/login,15596,0,0
1659015646389,15468,GET TOKEN,200,OK,Thread Group 1-158,text,true,,894695,5989,303,303,http://localhost/login,15268,0,0
1659015646389,15268,GET TOKEN-0,200,OK,Thread Group 1-158,text,true,,59951,325,303,303,http://localhost/login,15268,0,0
1659015661659,8,GET TOKEN-1,200,OK,Thread Group 1-158,bin,true,,110571,390,303,303,http://localhost/static/favicon.ico,4,0,0
1659015661659,78,GET TOKEN-2,200,OK,Thread Group 1-158,text,true,,85086,381,303,303,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css,73,0,33
1659015661659,78,GET TOKEN-3,200,OK,Thread Group 1-158,text,true,,186579,770,303,303,http://localhost/dist/style.min.css,7,0,0
1659015661659,15,GET TOKEN-0,200,OK,,text,true,,182430,390,0,0,http://localhost/dist/style.min.css,7,0,0
1659015661675,62,GET TOKEN-1,200,OK,ResDownload-Thread-29,text,true,,4149,380,0,0,https://fonts.googleapis.com/css2?family=Poppins:wght@300;400;500&display=swap,62,0,39
1659015661659,55,GET TOKEN-4,200,OK,Thread Group 1-158,text,true,,11624,369,303,303,https://cdn.datatables.net/1.12.1/css/dataTables.bootstrap4.min.css,55,0,33
1659015661659,60,GET TOKEN-5,200,OK,Thread Group 1-158,text,true,,17498,374,303,303,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css,60,0,33
1659015661659,97,GET TOKEN-6,200,OK,Thread Group 1-158,text,true,,72830,350,303,303,https://code.jquery.com/jquery-3.6.0.slim.min.js,78,0,54
1659015661667,65,GET TOKEN-7,200,OK,Thread Group 1-158,text,true,,85419,378,303,303,https://cdn.jsdelivr.net/npm/bootstrap@4.5.3/dist/js/bootstrap.bundle.min.js,62,0,32
1659015661714,122,GET TOKEN-8,200,OK,Thread Group 1-158,text,true,,90637,367,303,303,https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js,109,0,64
1659015661719,106,GET TOKEN-9,200,OK,Thread Group 1-158,text,true,,91004,363,303,303,https://cdn.datatables.net/1.12.1/js/jquery.dataTables.min.js,104,0,59
1659015661732,104,GET TOKEN-10,200,OK,Thread Group 1-158,text,true,,5242,367,303,303,https://cdn.datatables.net/1.12.1/js/dataTables.bootstrap4.min.js,104,0,65
1659015661737,120,GET TOKEN-11,200,OK,Thread Group 1-158,text,true,,74438,372,303,303,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js,112,0,87
1659015661738,8,GET TOKEN-12,200,OK,Thread Group 1-158,text,true,,1518,397,303,303,http://localhost/static/js/sb-admin.min.js,8,0,0
1659015661747,3,GET TOKEN-13,200,OK,Thread Group 1-158,text,true,,1389,387,303,303,http://localhost/dist/app.min.js,3,0,0
1659015661750,3,GET TOKEN-14,200,OK,Thread Group 1-158,text,true,,909,399,303,303,http://localhost/dist/accountSwitcher.min.js,3,0,0
1659015646388,15545,PROFILE,200,OK,Thread Group 1-17,text,true,,70996,7441,303,303,http://localhost/me,15426,0,0
1659015646388,15428,PROFILE-0,200,OK,Thread Group 1-17,text,true,,62509,837,303,303,http://localhost/me,15426,0,0
1659015661818,4,PROFILE-1,304,Not Modified,Thread Group 1-17,,true,,182,539,303,303,http://localhost/static/favicon.ico,0,0,0
1659015661817,31,PROFILE-2,304,Not Modified,Thread Group 1-17,,true,,1021,510,303,303,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css,0,0,0
1659015661817,6,PROFILE-3,304,Not Modified,Thread Group 1-17,,true,,182,539,303,303,http://localhost/dist/style.min.css,0,0,0
1659015661817,31,PROFILE-4,304,Not Modified,Thread Group 1-17,,true,,636,516,303,303,https://cdn.datatables.net/1.12.1/css/dataTables.bootstrap4.min.css,0,0,0
1659015661817,31,PROFILE-5,304,Not Modified,Thread Group 1-17,,true,,1172,472,303,303,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css,0,0,0
1659015661818,79,PROFILE-6,304,Not Modified,Thread Group 1-17,,true,,307,480,303,303,https://code.jquery.com/jquery-3.6.0.slim.min.js,0,0,66
1659015661822,75,PROFILE-7,304,Not Modified,Thread Group 1-17,,true,,1163,477,303,303,https://cdn.jsdelivr.net/npm/bootstrap@4.5.3/dist/js/bootstrap.bundle.min.js,0,0,44
1659015661823,90,PROFILE-8,304,Not Modified,Thread Group 1-17,,true,,1020,497,303,303,https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js,0,0,43
1659015661849,84,PROFILE-9,304,Not Modified,Thread Group 1-17,,true,,637,511,303,303,https://cdn.datatables.net/1.12.1/js/jquery.dataTables.min.js,0,0,36
1659015661849,64,PROFILE-10,304,Not Modified,Thread Group 1-17,,true,,636,514,303,303,https://cdn.datatables.net/1.12.1/js/dataTables.bootstrap4.min.js,0,0,36
1659015661849,64,PROFILE-11,304,Not Modified,Thread Group 1-17,,true,,1171,471,303,303,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js,0,0,36
1659015661897,6,PROFILE-12,304,Not Modified,Thread Group 1-17,,true,,180,544,303,303,http://localhost/static/js/sb-admin.min.js,0,0,0
1659015661897,8,PROFILE-13,304,Not Modified,Thread Group 1-17,,true,,180,534,303,303,http://localhost/dist/app.min.js,0,0,0
1659015637538,24376,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-17,,true,,966909,14074,303,303,null,23999,35,1
1659015646300,15787,LOGIN,302,Found,Thread Group 1-51,text,true,,1216,631,302,302,http://localhost/login,15787,0,0
1659015646449,15655,GET TOKEN,200,OK,Thread Group 1-159,text,true,,894677,5989,302,302,http://localhost/login,15405,0,1
1659015646449,15406,GET TOKEN-0,200,OK,Thread Group 1-159,text,true,,59927,325,302,302,http://localhost/login,15405,0,1
1659015661856,12,GET TOKEN-1,200,OK,Thread Group 1-159,bin,true,,110571,390,302,302,http://localhost/static/favicon.ico,4,0,0
1659015661856,67,GET TOKEN-2,200,OK,Thread Group 1-159,text,true,,85097,381,302,302,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css,57,0,30
1659015661856,83,GET TOKEN-3,200,OK,Thread Group 1-159,text,true,,186579,770,302,302,http://localhost/dist/style.min.css,12,0,0
1659015661856,21,GET TOKEN-0,200,OK,,text,true,,182430,390,0,0,http://localhost/dist/style.min.css,12,0,0
1659015661878,61,GET TOKEN-1,200,OK,ResDownload-Thread-21,text,true,,4149,380,0,0,https://fonts.googleapis.com/css2?family=Poppins:wght@300;400;500&display=swap,61,0,35
1659015661856,77,GET TOKEN-4,200,OK,Thread Group 1-159,text,true,,11624,369,302,302,https://cdn.datatables.net/1.12.1/css/dataTables.bootstrap4.min.css,77,0,29
1659015661856,57,GET TOKEN-5,200,OK,Thread Group 1-159,text,true,,17500,374,302,302,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css,57,0,29
1659015661856,134,GET TOKEN-6,200,OK,Thread Group 1-159,text,true,,72830,350,302,302,https://code.jquery.com/jquery-3.6.0.slim.min.js,83,0,57
1659015661868,73,GET TOKEN-7,200,OK,Thread Group 1-159,text,true,,85413,378,302,302,https://cdn.jsdelivr.net/npm/bootstrap@4.5.3/dist/js/bootstrap.bundle.min.js,71,0,45
1659015661913,182,GET TOKEN-8,200,OK,Thread Group 1-159,text,true,,90640,367,302,302,https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js,91,0,56
1659015661923,144,GET TOKEN-9,200,OK,Thread Group 1-159,text,true,,91004,363,302,302,https://cdn.datatables.net/1.12.1/js/jquery.dataTables.min.js,142,0,46
1659015661933,132,GET TOKEN-10,200,OK,Thread Group 1-159,text,true,,5242,367,302,302,https://cdn.datatables.net/1.12.1/js/dataTables.bootstrap4.min.js,132,0,57
1659015661940,164,GET TOKEN-11,200,OK,Thread Group 1-159,text,true,,74434,372,302,302,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js,155,0,64
1659015661942,5,GET TOKEN-12,200,OK,Thread Group 1-159,text,true,,1518,397,302,302,http://localhost/static/js/sb-admin.min.js,5,0,0
1659015661947,3,GET TOKEN-13,200,OK,Thread Group 1-159,text,true,,1389,387,302,302,http://localhost/dist/app.min.js,3,0,0
1659015661950,4,GET TOKEN-14,200,OK,Thread Group 1-159,text,true,,909,399,302,302,http://localhost/dist/accountSwitcher.min.js,4,0,0
1659015646254,15955,LOGIN,302,Found,Thread Group 1-50,text,true,,1216,629,302,302,http://localhost/login,15955,0,0
1659015646513,15903,GET TOKEN,200,OK,Thread Group 1-160,text,true,,894690,5989,302,302,http://localhost/login,15705,0,0
1659015646513,15706,GET TOKEN-0,200,OK,Thread Group 1-160,text,true,,59954,325,302,302,http://localhost/login,15705,0,0
1659015662220,20,GET TOKEN-1,200,OK,Thread Group 1-160,bin,true,,110571,390,302,302,http://localhost/static/favicon.ico,11,0,1
1659015662220,73,GET TOKEN-2,200,OK,Thread Group 1-160,text,true,,85094,381,302,302,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css,63,0,27
1659015662220,83,GET TOKEN-3,200,OK,Thread Group 1-160,text,true,,186579,770,302,302,http://localhost/dist/style.min.css,6,0,0
1659015662220,18,GET TOKEN-0,200,OK,,text,true,,182430,390,0,0,http://localhost/dist/style.min.css,6,0,0
1659015662239,64,GET TOKEN-1,200,OK,ResDownload-Thread-3,text,true,,4149,380,0,0,https://fonts.googleapis.com/css2?family=Poppins:wght@300;400;500&display=swap,64,0,43
1659015662220,93,GET TOKEN-4,200,OK,Thread Group 1-160,text,true,,11624,369,302,302,https://cdn.datatables.net/1.12.1/css/dataTables.bootstrap4.min.css,92,0,62
1659015662220,62,GET TOKEN-5,200,OK,Thread Group 1-160,text,true,,17510,374,302,302,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css,62,0,27
1659015662220,114,GET TOKEN-6,200,OK,Thread Group 1-160,text,true,,72830,350,302,302,https://code.jquery.com/jquery-3.6.0.slim.min.js,82,0,62
1659015662240,71,GET TOKEN-7,200,OK,Thread Group 1-160,text,true,,85417,378,302,302,https://cdn.jsdelivr.net/npm/bootstrap@4.5.3/dist/js/bootstrap.bundle.min.js,67,0,42
1659015662283,94,GET TOKEN-8,200,OK,Thread Group 1-160,text,true,,90619,367,302,302,https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js,90,0,52
1659015662294,88,GET TOKEN-9,200,OK,Thread Group 1-160,text,true,,91004,363,302,302,https://cdn.datatables.net/1.12.1/js/jquery.dataTables.min.js,83,0,41
1659015662303,98,GET TOKEN-10,200,OK,Thread Group 1-160,text,true,,5242,367,302,302,https://cdn.datatables.net/1.12.1/js/dataTables.bootstrap4.min.js,98,0,63
1659015662312,104,GET TOKEN-11,200,OK,Thread Group 1-160,text,true,,74430,372,302,302,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js,103,0,54
1659015662314,5,GET TOKEN-12,200,OK,Thread Group 1-160,text,true,,1518,397,302,302,http://localhost/static/js/sb-admin.min.js,5,0,0
1659015662319,3,GET TOKEN-13,200,OK,Thread Group 1-160,text,true,,1389,387,302,302,http://localhost/dist/app.min.js,3,0,0
1659015662323,3,GET TOKEN-14,200,OK,Thread Group 1-160,text,true,,909,399,302,302,http://localhost/dist/accountSwitcher.min.js,3,0,0
1659015646575,16092,GET TOKEN,200,OK,Thread Group 1-161,text,true,,894707,5989,302,302,http://localhost/login,15802,0,0
1659015646575,15802,GET TOKEN-0,200,OK,Thread Group 1-161,text,true,,59937,325,302,302,http://localhost/login,15802,0,0
1659015662377,17,GET TOKEN-1,200,OK,Thread Group 1-161,bin,true,,110571,390,302,302,http://localhost/static/favicon.ico,9,0,0
1659015662377,83,GET TOKEN-2,200,OK,Thread Group 1-161,text,true,,85097,381,302,302,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css,64,0,41
1659015662377,85,GET TOKEN-3,200,OK,Thread Group 1-161,text,true,,186579,770,302,302,http://localhost/dist/style.min.css,8,0,0
1659015662377,18,GET TOKEN-0,200,OK,,text,true,,182430,390,0,0,http://localhost/dist/style.min.css,8,0,0
1659015662396,66,GET TOKEN-1,200,OK,ResDownload-Thread-21,text,true,,4149,380,0,0,https://fonts.googleapis.com/css2?family=Poppins:wght@300;400;500&display=swap,66,0,45
1659015662377,64,GET TOKEN-4,200,OK,Thread Group 1-161,text,true,,11624,369,302,302,https://cdn.datatables.net/1.12.1/css/dataTables.bootstrap4.min.css,64,0,41
1659015662377,83,GET TOKEN-5,200,OK,Thread Group 1-161,text,true,,17502,374,302,302,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css,83,0,41
1659015662377,152,GET TOKEN-6,200,OK,Thread Group 1-161,text,true,,72854,350,302,302,https://code.jquery.com/jquery-3.6.0.slim.min.js,85,0,64
1659015662395,98,GET TOKEN-7,200,OK,Thread Group 1-161,text,true,,85425,378,302,302,https://cdn.jsdelivr.net/npm/bootstrap@4.5.3/dist/js/bootstrap.bundle.min.js,94,0,46
1659015662441,128,GET TOKEN-8,200,OK,Thread Group 1-161,text,true,,90628,367,302,302,https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js,116,0,53
1659015662461,138,GET TOKEN-9,200,OK,Thread Group 1-161,text,true,,91004,363,302,302,https://cdn.datatables.net/1.12.1/js/jquery.dataTables.min.js,128,0,97
1659015662461,128,GET TOKEN-10,200,OK,Thread Group 1-161,text,true,,5242,367,302,302,https://cdn.datatables.net/1.12.1/js/dataTables.bootstrap4.min.js,128,0,97
1659015662462,205,GET TOKEN-11,200,OK,Thread Group 1-161,text,true,,74428,372,302,302,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js,157,0,96
1659015662493,6,GET TOKEN-12,200,OK,Thread Group 1-161,text,true,,1518,397,302,302,http://localhost/static/js/sb-admin.min.js,6,0,1
1659015662499,4,GET TOKEN-13,200,OK,Thread Group 1-161,text,true,,1389,387,302,302,http://localhost/dist/app.min.js,4,0,0
1659015662503,2,GET TOKEN-14,200,OK,Thread Group 1-161,text,true,,909,399,302,302,http://localhost/dist/accountSwitcher.min.js,2,0,0
1659015646638,16103,GET TOKEN,200,OK,Thread Group 1-162,text,true,,894675,5989,302,302,http://localhost/login,15896,0,1
1659015646638,15896,GET TOKEN-0,200,OK,Thread Group 1-162,text,true,,59941,325,302,302,http://localhost/login,15896,0,1
1659015662534,14,GET TOKEN-1,200,OK,Thread Group 1-162,bin,true,,110571,390,302,302,http://localhost/static/favicon.ico,9,0,1
1659015662534,89,GET TOKEN-2,200,OK,Thread Group 1-162,text,true,,85082,381,302,302,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css,85,0,55
1659015662534,85,GET TOKEN-3,200,OK,Thread Group 1-162,text,true,,186579,770,302,302,http://localhost/dist/style.min.css,6,0,0
1659015662534,15,GET TOKEN-0,200,OK,,text,true,,182430,390,0,0,http://localhost/dist/style.min.css,6,0,0
